a_age,a_maritl,a_sex,a_fnlwgt,fmstm1900,fmagem,yofm,fbm1900,yofb,fb_girl,fmendm1900,yofd,fmdiv,fmdivsep,fmwid,pesa1,cpsyear,iid,bdm1900,yob,black,orace,cdiv,coll,hs
44,1,2,33526,769,222,64,891,74,1,837,69,1,1,0,2,1990,90034784,547,45,0,0,4,0,1
50,1,2,37483,714,234,59,739,61,1,1086,90,0,0,0,4,1990,90034784,480,39,0,0,4,0,1
62,1,2,31447,592,250,49,597,49,0,684,56,1,1,0,4,1990,90034792,342,28,0,0,4,1,0
58,1,2,30214,656,269,54,687,57,0,1086,90,0,0,0,5,1990,90034792,387,32,0,0,4,0,1
62,1,2,31768,551,220,45,576,47,0,888,73,1,1,0,7,1990,90034792,331,27,0,0,4,0,0
37,1,2,37946,933,299,77,940,78,1,1086,90,0,0,0,3,1990,90034792,634,52,0,0,4,0,1
38,1,2,27622,969,348,80,,,,1086,90,0,0,0,0,1990,90034792,621,51,0,0,4,1,0
63,1,2,29293,542,214,45,546,45,0,1086,90,0,0,0,9,1990,90034792,328,27,0,0,4,0,0
52,1,2,28271,677,222,56,694,57,0,1086,90,0,0,0,6,1990,90034792,455,37,0,0,4,0,1
42,5,2,28907,821,244,68,852,70,0,1018,84,1,1,0,3,1990,90034800,577,48,0,1,4,1,0
48,1,2,29332,728,228,60,,,,1086,90,0,0,0,0,1990,90034800,500,41,0,0,4,0,0
32,1,2,29777,1074,376,89,,,,1086,90,0,0,0,0,1990,90034800,698,58,0,0,4,0,1
47,1,2,34454,758,238,63,784,65,0,1086,90,0,0,0,2,1990,90034800,520,43,0,0,4,0,1
47,1,2,34422,704,189,58,699,58,0,933,77,1,1,0,6,1990,90034800,515,42,0,0,4,0,0
47,5,2,34113,760,241,63,792,65,1,840,69,1,1,0,5,1990,90034800,519,43,0,0,4,0,1
58,1,2,26880,658,271,54,666,55,1,1086,90,0,0,0,4,1990,90034800,387,32,0,0,4,1,0
36,1,2,32633,1064,419,88,,,,1086,90,0,0,0,0,1990,90034800,645,53,0,0,4,0,1
33,1,2,31205,977,290,81,1005,83,0,1086,90,0,0,0,3,1990,90034800,687,57,0,0,4,0,1
47,1,2,29626,726,211,60,731,60,1,1086,90,0,0,0,3,1990,90034808,515,42,0,0,4,0,1
29,1,2,28416,966,233,80,980,81,1,1086,90,0,0,0,4,1990,90034808,733,61,0,0,4,0,0
40,1,2,27757,844,247,70,870,72,0,1086,90,0,0,0,3,1990,90034808,597,49,0,0,4,0,1
27,2,2,28135,980,230,81,1044,86,1,1086,90,0,0,0,1,1990,90034808,750,62,0,0,4,0,1
62,1,2,58778,550,219,45,563,46,0,1086,90,0,0,0,5,1990,90034808,331,27,0,1,4,0,1
30,1,2,32234,946,227,78,960,79,1,1086,90,0,0,0,3,1990,90034808,719,59,0,0,4,0,1
48,1,2,29626,731,223,60,773,64,0,1086,90,0,0,0,9,1990,90034808,508,42,0,0,4,0,1
36,1,2,32633,866,222,72,871,72,1,1086,90,0,0,0,4,1990,90034816,644,53,0,0,4,0,1
65,1,2,27361,519,220,43,540,44,1,1086,90,0,0,0,1,1990,90034816,299,24,0,0,4,0,0
53,1,2,32109,656,216,54,687,57,0,1086,90,0,0,0,5,1990,90034816,440,36,0,0,4,0,1
30,1,2,31205,966,250,80,1021,85,1,1086,90,0,0,0,2,1990,90034816,716,59,0,0,4,1,0
50,1,2,28554,682,205,56,689,57,1,1086,90,0,0,0,3,1990,90034816,477,39,0,0,4,0,0
49,6,2,27053,762,268,63,697,58,1,1086,90,0,1,0,5,1990,90034816,494,41,0,0,4,0,0
33,1,2,29777,915,230,76,,,,1086,90,0,0,0,0,1990,90034816,685,57,0,0,4,0,0
30,5,2,29777,1037,322,86,,,,1079,89,1,1,0,0,1990,90034816,715,59,0,0,4,0,1
25,1,2,31636,1007,222,83,1012,84,1,1086,90,0,0,0,2,1990,90034816,785,65,0,0,4,0,1
62,1,2,58778,597,260,49,606,50,1,631,52,1,1,0,6,1990,90034824,337,28,0,1,4,0,0
34,3,2,67499,1026,353,85,1036,86,1,1086,90,0,0,0,1,1990,90034824,673,56,0,1,4,0,1
39,1,2,38014,846,238,70,869,72,1,1086,90,0,0,0,4,1990,90034824,608,50,0,0,4,1,0
62,5,2,35924,643,311,53,703,58,1,976,81,1,1,0,3,1990,90034824,332,27,0,1,4,0,1
59,1,2,26880,586,212,48,599,49,1,1086,90,0,0,0,5,1990,90034824,374,31,0,0,4,0,0
27,1,2,28416,999,244,83,,,,1086,90,0,0,0,0,1990,90034824,755,62,0,0,4,0,1
49,1,2,30654,734,247,61,755,62,0,1086,90,0,0,0,4,1990,90034824,487,40,0,0,4,0,1
27,1,2,37681,993,236,82,954,79,0,1086,90,0,0,0,2,1990,90034832,757,63,0,0,4,0,0
32,1,2,34865,917,221,76,894,74,0,1086,90,0,0,0,2,1990,90034832,696,57,0,0,4,0,1
26,1,2,36493,977,209,81,989,82,0,1086,90,0,0,0,2,1990,90034832,768,63,0,0,4,0,0
29,1,2,38321,990,252,82,,,,1086,90,0,0,0,0,1990,90034832,738,61,0,0,4,1,0
35,1,2,37946,870,210,72,,,,1086,90,0,0,0,0,1990,90034832,660,54,0,0,4,0,0
65,1,2,33396,549,251,45,574,47,0,1086,90,0,0,0,6,1990,90034832,298,24,0,0,4,0,1
43,1,2,34650,780,221,64,873,72,0,1086,90,0,0,0,2,1990,90034832,559,46,0,0,4,0,1
18,1,2,35675,1073,211,89,1066,88,1,1086,90,0,0,0,1,1990,90034832,862,71,0,0,4,0,1
65,1,2,23981,583,280,48,592,49,0,621,51,0,0,1,7,1990,90034832,303,25,0,0,4,0,0
35,1,2,37946,891,236,74,908,75,1,1086,90,0,0,0,3,1990,90034840,655,54,0,0,4,0,1
39,5,2,37570,861,250,71,864,71,0,883,73,1,1,0,2,1990,90034840,611,50,0,0,4,0,0
38,1,2,29414,886,262,73,918,76,1,1086,90,0,0,0,4,1990,90034840,624,51,0,0,4,1,0
22,1,2,59173,1027,213,85,1075,89,1,1086,90,0,0,0,1,1990,90034840,814,67,0,0,4,0,1
41,1,2,33245,903,319,75,910,75,1,1086,90,0,0,0,4,1990,90034840,584,48,0,0,4,0,1
53,1,2,30488,691,250,57,693,57,1,1086,90,0,0,0,5,1990,90034840,441,36,0,0,4,0,1
54,1,2,30488,690,259,57,711,59,0,1086,90,0,0,0,3,1990,90034840,431,35,0,0,4,0,0
52,1,2,26575,688,237,57,731,60,1,1086,90,0,0,0,4,1990,90034848,451,37,0,1,4,0,1
65,1,2,33218,578,280,48,605,50,1,1086,90,0,0,0,5,1990,90034848,298,24,0,0,4,0,1
43,1,2,27325,792,231,65,799,66,0,1086,90,0,0,0,4,1990,90034848,561,46,0,0,4,0,1
55,1,2,29383,705,290,58,,,,1086,90,0,0,0,0,1990,90034848,415,34,0,0,4,0,1
41,1,2,33962,871,283,72,952,79,0,1086,90,0,0,0,2,1990,90034848,588,48,0,0,4,1,0
61,1,2,36338,551,204,45,568,47,0,1086,90,0,0,0,5,1990,90034848,347,28,0,0,4,0,1
65,1,2,28875,575,270,47,589,49,0,1086,90,0,0,0,1,1990,90034848,305,25,0,0,4,0,0
33,1,2,33749,982,292,81,1046,87,1,1086,90,0,0,0,2,1990,90034848,690,57,0,1,4,0,1
27,1,2,37681,1064,314,88,991,82,0,1086,90,0,0,0,2,1990,90034848,750,62,0,0,4,0,1
46,1,2,37779,796,266,66,833,69,1,1086,90,0,0,0,2,1990,90034856,530,44,0,0,4,0,1
44,1,2,37473,815,266,67,,,,1086,90,0,0,0,0,1990,90034856,549,45,0,0,4,1,0
39,5,2,37570,844,237,70,860,71,0,1078,89,1,1,0,3,1990,90034856,607,50,0,0,4,0,1
26,5,2,41052,1048,283,87,944,78,0,1067,88,1,1,0,3,1990,90034856,765,63,0,0,4,0,1
46,1,2,30351,788,263,65,798,66,1,1086,90,0,0,0,3,1990,90034856,525,43,0,0,4,0,0
51,5,2,26575,704,234,58,714,59,1,984,81,1,1,0,2,1990,90034856,470,39,0,1,4,0,1
58,1,2,35902,645,261,53,662,55,1,1086,90,0,0,0,3,1990,90034856,384,31,0,0,4,0,1
43,1,2,34307,818,256,68,892,74,0,1086,90,0,0,0,2,1990,90034864,562,46,0,0,4,1,0
53,1,2,30186,669,220,55,,,,1086,90,0,0,0,0,1990,90034864,449,37,0,0,4,0,1
29,1,2,28814,1032,295,85,,,,1086,90,0,0,0,0,1990,90034864,737,61,0,0,4,0,1
50,1,2,30186,727,244,60,732,60,0,882,73,1,1,0,2,1990,90034864,483,40,0,0,4,0,1
31,5,2,31501,954,244,79,966,80,1,1077,89,1,1,0,2,1990,90034864,710,59,0,0,4,0,1
39,1,2,34684,839,228,69,845,70,1,1086,90,0,0,0,2,1990,90034864,611,50,0,0,4,0,1
50,1,2,29280,702,216,58,724,60,1,1086,90,0,0,0,2,1990,90034864,486,40,0,0,4,0,1
39,1,2,37946,821,210,68,919,76,0,1086,90,0,0,0,2,1990,90034864,611,50,0,0,4,0,0
38,5,2,34684,868,247,72,930,77,1,958,79,1,1,0,2,1990,90034864,621,51,0,0,4,0,1
43,1,2,27757,805,244,67,869,72,1,827,68,1,1,0,3,1990,90034872,561,46,0,0,4,1,0
30,6,2,30896,919,201,76,925,77,1,947,78,1,1,0,2,1990,90034872,718,59,0,0,4,0,1
30,1,2,31789,1002,277,83,1017,84,1,1086,90,0,0,0,2,1990,90034872,725,60,0,0,4,1,0
42,1,2,37102,799,225,66,818,68,1,1086,90,0,0,0,3,1990,90034872,574,47,0,0,4,0,1
65,1,2,29663,522,228,43,550,45,1,1086,90,0,0,0,2,1990,90034872,294,24,0,0,4,0,1
43,5,2,32916,908,343,75,949,79,0,1053,87,1,1,0,3,1990,90034872,565,47,0,0,4,0,1
63,1,2,25657,637,310,53,662,55,1,1086,90,0,0,0,4,1990,90034872,327,27,0,0,4,1,0
61,1,2,28329,621,279,51,632,52,0,1086,90,0,0,0,2,1990,90034880,342,28,0,0,4,0,1
65,4,2,29663,545,250,45,773,64,0,1023,85,0,0,1,1,1990,90034880,295,24,0,0,4,0,1
65,1,2,29663,556,258,46,575,47,1,1086,90,0,0,0,9,1990,90034880,298,24,0,0,4,0,1
61,1,2,28048,670,316,55,736,61,1,1025,85,0,0,1,3,1990,90034880,354,29,0,0,4,1,0
23,2,2,29294,992,191,82,999,83,0,1086,90,0,0,0,2,1990,90034880,801,66,0,0,4,0,1
61,4,2,35997,608,259,50,617,51,1,968,80,0,0,1,5,1990,90034880,349,29,0,1,4,0,0
61,1,2,29393,570,224,47,599,49,0,1086,90,0,0,0,9,1990,90034880,346,28,0,0,4,0,1
50,4,2,27823,735,253,61,721,60,0,1051,87,0,0,1,3,1990,90034880,482,40,0,1,4,0,1
25,1,2,28907,1026,249,85,1035,86,1,1086,90,0,0,0,1,1990,90034880,777,64,0,1,4,0,1
40,1,2,34650,854,255,71,874,72,0,1086,90,0,0,0,2,1990,90034888,599,49,0,0,4,0,1
52,1,2,38329,702,248,58,732,60,1,1086,90,0,0,0,5,1990,90034888,454,37,0,0,4,1,0
45,1,2,27468,796,253,66,821,68,1,1086,90,0,0,0,3,1990,90034888,543,45,0,0,4,0,1
55,1,2,30214,655,237,54,672,55,0,1086,90,0,0,0,4,1990,90034888,418,34,0,0,4,0,1
42,1,2,32916,813,235,67,821,68,1,1086,90,0,0,0,3,1990,90034888,578,48,0,0,4,0,1
30,1,2,35159,1063,342,88,1073,89,1,1086,90,0,0,0,1,1990,90034888,721,60,0,0,4,0,1
48,1,2,34113,753,253,62,781,65,0,758,63,1,1,0,4,1990,90034888,500,41,0,0,4,0,1
42,5,2,33962,822,249,68,869,72,1,962,80,1,1,0,1,1990,90034896,573,47,0,0,4,0,1
30,1,2,34811,945,224,78,948,78,1,1086,90,0,0,0,2,1990,90034896,721,60,0,0,4,0,1
32,1,2,31789,929,232,77,1026,85,0,1086,90,0,0,0,3,1990,90034896,697,58,0,0,4,0,1
36,5,2,37637,890,244,74,918,76,1,1031,85,1,1,0,3,1990,90034896,646,53,0,0,4,0,1
59,1,2,30516,667,292,55,687,57,0,1086,90,0,0,0,7,1990,90034896,375,31,0,0,4,0,1
54,1,2,30488,651,217,54,678,56,1,1086,90,0,0,0,2,1990,90034896,434,36,0,0,4,1,0
56,1,2,31956,714,300,59,724,60,1,1086,90,0,0,0,3,1990,90034896,414,34,0,0,4,0,1
35,6,2,27462,904,245,75,974,81,1,940,78,1,1,0,2,1990,90034896,659,54,0,0,4,0,1
35,1,2,29422,1041,383,86,1062,88,1,1086,90,0,0,0,4,1990,90034896,658,54,0,0,4,0,1
23,1,2,32329,1084,274,90,,,,1086,90,0,0,0,0,1990,90034904,810,67,0,0,4,1,0
54,1,2,30496,704,274,58,709,59,0,887,73,1,1,0,1,1990,90034904,430,35,0,0,4,0,1
26,1,2,24790,1004,236,83,1026,85,0,1005,83,1,1,0,2,1990,90034904,768,63,0,0,4,0,1
33,6,2,31797,958,276,79,969,80,1,1003,83,1,1,0,1,1990,90034904,682,56,0,0,4,0,1
28,1,2,36255,1001,258,83,1006,83,0,1086,90,0,0,0,2,1990,90034904,743,61,0,0,4,0,1
34,1,2,34874,916,249,76,955,79,1,1086,90,0,0,0,3,1990,90034904,667,55,0,0,4,0,1
30,1,2,34874,1002,278,83,1020,84,1,1086,90,0,0,0,2,1990,90034904,724,60,0,0,4,0,1
49,1,2,34463,758,261,63,766,63,0,1086,90,0,0,0,2,1990,90034912,497,41,0,0,4,0,1
42,1,2,32677,800,221,66,841,70,0,1086,90,0,0,0,4,1990,90034912,579,48,0,0,4,0,1
30,1,2,31015,980,264,81,,,,1086,90,0,0,0,0,1990,90034912,716,59,0,0,4,0,1
61,1,2,33328,630,284,52,651,54,1,1086,90,0,0,0,3,1990,90034912,346,28,0,0,4,1,0
35,1,2,35040,919,253,76,949,79,0,1086,90,0,0,0,3,1990,90034912,666,55,0,0,4,1,0
36,1,2,29422,912,263,75,982,81,1,1086,90,0,0,0,3,1990,90034912,649,54,0,0,4,1,0
52,5,2,29580,677,222,56,689,57,0,944,78,1,1,0,4,1990,90034912,455,37,0,0,4,0,1
50,1,2,33334,737,258,61,747,62,0,1086,90,0,0,0,3,1990,90034912,479,39,0,0,4,0,1
54,1,2,28561,710,274,59,718,59,1,1086,90,0,0,0,5,1990,90034912,436,36,0,0,4,1,0
62,1,2,27257,614,279,51,636,52,0,1086,90,0,0,0,4,1990,90034920,335,27,0,0,4,0,1
22,6,2,33127,1059,245,88,,,,1086,90,0,1,0,0,1990,90034920,814,67,0,0,4,0,1
23,5,2,33127,1048,245,87,,,,1075,89,1,1,0,0,1990,90034920,803,66,0,0,4,0,1
26,1,2,30744,1060,289,88,,,,1086,90,0,0,0,0,1990,90034920,771,64,0,0,4,0,1
44,5,2,27606,742,190,61,748,62,0,868,72,1,1,0,1,1990,90034920,552,45,0,0,4,1,0
57,1,2,29390,660,267,54,682,56,0,822,68,1,1,0,4,1990,90034920,393,32,0,0,4,0,1
21,1,2,32329,1063,233,88,1060,88,1,1086,90,0,0,0,1,1990,90034920,830,69,0,0,4,0,1
38,1,2,32605,870,245,72,876,72,0,1086,90,0,0,0,3,1990,90034928,625,52,0,0,4,0,1
40,1,2,37482,842,241,70,936,77,1,1086,90,0,0,0,1,1990,90034928,601,50,0,0,4,0,1
54,1,2,28561,697,261,58,728,60,0,1086,90,0,0,0,1,1990,90034928,436,36,0,0,4,0,1
65,4,2,29171,582,280,48,591,49,1,993,82,0,0,1,2,1990,90034928,302,25,0,0,4,0,1
42,1,2,37482,798,218,66,804,66,1,933,77,1,1,0,6,1990,90034928,580,48,0,0,4,0,0
40,1,2,31987,1017,415,84,907,75,0,1086,90,0,0,0,3,1990,90034928,602,50,0,0,4,0,0
32,1,2,30082,929,239,77,931,77,1,1086,90,0,0,0,2,1990,90034928,690,57,0,0,4,0,1
50,1,2,29334,744,264,61,749,62,0,908,75,1,1,0,1,1990,90034928,480,39,0,0,4,0,1
38,1,2,27905,911,290,75,930,77,1,1086,90,0,0,0,1,1990,90034928,621,51,0,0,4,1,0
58,1,2,29361,668,279,55,689,57,1,896,74,1,1,0,4,1990,90034936,389,32,0,0,4,0,1
35,1,2,38023,1017,360,84,921,76,0,1086,90,0,0,0,5,1990,90034936,657,54,0,0,4,0,1
60,1,2,31769,682,321,56,689,57,1,1086,90,0,0,0,4,1990,90034936,361,30,0,0,4,1,0
42,1,2,34658,879,308,73,897,74,0,1086,90,0,0,0,2,1990,90034936,571,47,0,0,4,0,1
25,5,2,30744,992,211,82,998,83,0,1044,86,1,1,0,3,1990,90034936,781,65,0,0,4,0,0
27,5,2,29109,982,231,81,1004,83,1,1046,87,1,1,0,2,1990,90034936,751,62,0,0,4,0,1
35,1,2,32641,944,285,78,1031,85,0,1086,90,0,0,0,1,1990,90034936,659,54,0,0,4,1,0
43,1,2,21024,785,225,65,792,65,0,1086,90,0,0,0,1,1990,90034944,560,46,0,1,4,0,1
28,1,2,28001,1063,313,88,966,80,1,1086,90,0,0,0,2,1990,90034944,750,62,0,0,4,0,1
64,1,2,27276,556,239,46,567,47,0,1086,90,0,0,0,8,1990,90034944,317,26,0,0,4,0,1
55,1,2,30747,660,243,54,680,56,0,1086,90,0,0,0,5,1990,90034944,417,34,0,0,4,0,1
53,1,2,29334,640,195,53,656,54,0,1086,90,0,0,0,4,1990,90034944,445,37,0,0,4,0,1
37,1,2,27469,872,233,72,908,75,0,1086,90,0,0,0,3,1990,90034944,639,53,0,0,4,0,1
61,1,2,28336,652,308,54,674,56,0,1086,90,0,0,0,1,1990,90034944,344,28,0,0,4,0,1
38,1,2,26423,844,224,70,849,70,1,1086,90,0,0,0,2,1990,90034944,620,51,0,0,4,1,0
20,1,2,31865,1074,235,89,,,,1086,90,0,0,0,0,1990,90034944,839,69,0,0,4,0,1
64,1,2,29070,511,199,42,526,43,0,674,56,1,1,0,4,1990,90034952,312,25,0,0,4,0,1
37,1,2,33706,892,253,74,922,76,1,1086,90,0,0,0,3,1990,90034952,639,53,0,0,4,1,0
59,1,2,26887,600,230,49,619,51,0,1086,90,0,0,0,4,1990,90034952,370,30,0,0,4,0,1
59,5,2,36339,595,218,49,624,51,1,903,75,1,1,0,5,1990,90034952,377,31,0,0,4,0,1
61,1,2,31769,665,321,55,672,55,1,1086,90,0,0,0,4,1990,90034952,344,28,0,0,4,0,1
41,1,2,27606,812,225,67,819,68,1,1086,90,0,0,0,1,1990,90034952,587,48,0,0,4,0,1
41,6,2,34658,858,274,71,971,80,0,1086,90,0,1,0,3,1990,90034952,584,48,0,0,4,1,0
29,5,2,32373,938,211,78,944,78,1,1019,84,1,1,0,3,1990,90034960,727,60,0,0,4,1,0
41,5,2,33254,1027,439,85,851,70,1,1030,85,1,1,0,2,1990,90034960,588,48,0,0,4,0,1
39,1,2,26423,854,238,71,938,78,0,878,73,1,1,0,2,1990,90034960,616,51,0,0,4,0,1
43,5,2,35587,837,276,69,889,74,0,892,74,1,1,0,1,1990,90034960,561,46,0,0,4,1,0
59,1,2,40791,623,251,51,644,53,0,1086,90,0,0,0,3,1990,90034960,372,30,0,0,4,1,0
32,5,2,31797,914,217,76,926,77,1,947,78,1,1,0,3,1990,90034960,697,58,0,0,4,0,1
24,1,2,34844,1056,268,87,1061,88,0,1086,90,0,0,0,1,1990,90034960,788,65,0,0,4,0,1
61,1,2,36347,645,294,53,699,58,1,1086,90,0,0,0,3,1990,90034960,351,29,0,0,4,0,1
45,1,2,29494,802,263,66,827,68,0,1086,90,0,0,0,3,1990,90034960,539,44,0,0,4,0,1
31,1,2,35168,1028,317,85,1042,86,0,1086,90,0,0,0,1,1990,90034968,711,59,0,0,4,0,1
35,1,2,29422,1038,383,86,1059,88,1,1086,90,0,0,0,4,1990,90034968,655,54,0,0,4,1,0
34,6,2,32242,1008,330,83,,,,1086,90,0,1,0,0,1990,90034968,678,56,0,0,4,1,0
32,1,2,34874,951,249,79,990,82,0,1086,90,0,0,0,3,1990,90034968,702,58,0,0,4,0,1
54,1,2,37493,656,222,54,669,55,0,1086,90,0,0,0,8,1990,90034968,434,36,0,0,4,0,1
33,5,2,30082,914,235,76,921,76,1,1021,85,1,1,0,2,1990,90034968,679,56,0,0,4,0,1
48,5,2,33252,692,187,57,699,58,0,844,70,1,1,0,4,1990,90034968,505,42,0,0,4,0,1
21,5,2,34844,1050,225,87,,,,1076,89,1,1,0,0,1990,90034976,825,68,0,0,4,0,1
65,1,2,27368,623,321,51,630,52,0,1086,90,0,0,0,4,1990,90034976,302,25,0,0,4,0,1
57,1,2,25863,645,246,53,657,54,0,772,64,1,1,0,3,1990,90034976,399,33,0,0,4,0,1
41,1,2,34658,833,245,69,845,70,0,1086,90,0,0,0,2,1990,90034976,588,48,0,0,4,0,1
63,1,2,34501,566,237,47,577,48,0,1086,90,0,0,0,3,1990,90034976,329,27,0,0,4,0,0
23,1,2,31403,1019,217,84,1013,84,1,1086,90,0,0,0,3,1990,90034976,802,66,0,1,4,0,0
60,1,2,29695,602,241,50,614,51,1,1086,90,0,0,0,3,1990,90034976,361,30,0,0,4,0,1
24,1,2,33127,1064,267,88,1082,90,0,1086,90,0,0,0,1,1990,90034976,797,66,0,0,4,0,1
27,1,2,31140,1038,279,86,1044,86,0,1086,90,0,0,0,1,1990,90034976,759,63,0,0,4,0,1
26,1,2,39894,1032,260,85,1078,89,0,1086,90,0,0,0,1,1990,90034984,772,64,0,0,4,1,0
46,6,2,34431,704,178,58,811,67,0,729,60,0,0,1,3,1990,90034984,526,43,0,0,4,0,0
57,1,2,26887,606,204,50,631,52,0,1086,90,0,0,0,3,1990,90034984,402,33,0,0,4,0,0
54,1,2,28561,702,274,58,710,59,0,1086,90,0,0,0,5,1990,90034984,428,35,0,0,4,0,1
30,1,2,29233,966,248,80,1022,85,0,1086,90,0,0,0,2,1990,90034984,718,59,0,0,4,0,1
64,1,2,25920,548,242,45,571,47,0,1086,90,0,0,0,3,1990,90034984,306,25,0,0,4,0,1
20,1,2,28467,1066,224,88,1072,89,0,1086,90,0,0,0,1,1990,90034984,842,70,0,0,4,0,1
59,1,2,29361,584,212,48,591,49,1,1086,90,0,0,0,6,1990,90034992,372,30,0,0,4,0,0
61,1,2,36347,620,269,51,626,52,0,1086,90,0,0,0,9,1990,90034992,351,29,0,0,4,1,0
33,1,2,30082,989,307,82,1011,84,1,1086,90,0,0,0,3,1990,90034992,682,56,0,0,4,0,1
58,1,2,31964,597,218,49,606,50,1,1086,90,0,0,0,4,1990,90034992,379,31,0,0,4,0,0
27,1,2,29109,998,237,83,1020,84,0,1000,83,1,1,0,2,1990,90034992,761,63,0,0,4,0,1
41,5,2,35587,834,250,69,853,71,1,969,80,1,1,0,2,1990,90034992,584,48,0,0,4,0,1
46,1,2,27331,779,253,64,800,66,0,926,77,1,1,0,1,1990,90034992,526,43,0,0,4,0,1
57,1,2,42605,649,253,54,620,51,0,1086,90,0,0,0,4,1990,90034992,396,32,0,0,4,0,0
21,1,2,39912,1057,231,88,1068,88,0,1086,90,0,0,0,1,1990,90034992,826,68,0,0,4,0,1
49,1,2,30685,718,221,59,727,60,0,1086,90,0,0,0,4,1990,90035000,497,41,0,0,4,1,0
37,1,2,28151,934,304,77,992,82,1,1086,90,0,0,0,2,1990,90035000,630,52,0,0,4,0,1
42,1,2,32765,825,249,68,834,69,1,1086,90,0,0,0,2,1990,90035000,576,47,0,0,4,0,1
39,1,2,28151,869,262,72,892,74,0,1086,90,0,0,0,5,1990,90035000,607,50,0,0,4,1,0
24,1,2,35008,1050,257,87,1075,89,0,1086,90,0,0,0,1,1990,90035000,793,66,0,0,4,0,1
34,1,2,30611,885,211,73,1031,85,0,1086,90,0,0,0,3,1990,90035000,674,56,0,0,4,1,0
42,5,2,32756,838,256,69,898,74,1,985,82,1,1,0,2,1990,90035000,582,48,0,0,4,0,1
42,1,2,32503,853,276,71,833,69,0,890,74,1,1,0,2,1990,90035008,577,48,0,0,4,0,1
40,4,2,28583,936,340,77,836,69,0,1014,84,0,0,1,4,1990,90035008,596,49,0,1,4,0,0
29,1,2,39259,1029,296,85,1049,87,0,1086,90,0,0,0,2,1990,90035008,733,61,0,0,4,0,1
51,5,2,41128,700,234,58,710,59,1,983,81,1,1,0,2,1990,90035008,466,38,0,0,4,1,0
46,1,2,37158,738,205,61,750,62,0,1086,90,0,0,0,5,1990,90035008,533,44,0,0,4,1,0
30,1,2,40886,1023,308,85,1026,85,1,1086,90,0,0,0,2,1990,90035008,715,59,0,0,4,1,0
59,1,2,42605,545,173,45,576,47,1,557,46,1,1,0,4,1990,90035008,372,30,0,0,4,0,0
29,1,2,39259,1030,296,85,1062,88,0,1086,90,0,0,0,1,1990,90035008,734,61,0,0,4,0,1
55,5,2,33320,648,225,53,662,55,0,1000,83,1,1,0,4,1990,90035008,423,35,0,0,4,0,1
35,3,2,28300,983,324,81,1005,83,1,1086,90,0,0,0,2,1990,90035016,659,54,0,0,4,0,1
60,5,2,27504,582,221,48,590,49,1,630,52,1,1,0,2,1990,90035016,361,30,0,0,4,0,1
41,2,2,28698,818,233,68,803,66,0,945,78,1,1,0,4,1990,90035016,585,48,0,0,4,0,1
33,1,2,26920,1061,372,88,1071,89,0,1086,90,0,0,0,1,1990,90035016,689,57,0,0,4,0,1
53,1,2,27032,728,282,60,,,,1086,90,0,0,0,0,1990,90035016,446,37,0,0,4,0,1
30,5,2,26920,1064,350,88,,,,1074,89,1,1,0,0,1990,90035016,714,59,0,0,4,0,1
25,1,2,26900,1019,240,84,1056,87,0,1086,90,0,0,0,2,1990,90035016,779,64,0,0,4,0,1
47,6,2,25807,725,207,60,742,61,1,1086,90,0,1,0,3,1990,90035024,518,43,0,0,4,0,1
30,1,2,35302,1061,336,88,1078,89,1,1086,90,0,0,0,1,1990,90035024,725,60,0,0,4,0,1
37,1,2,31932,891,252,74,971,80,1,1086,90,0,0,0,2,1990,90035024,639,53,0,0,4,0,1
42,5,2,32201,786,214,65,800,66,0,983,81,1,1,0,3,1990,90035024,572,47,0,1,4,0,1
51,1,2,37653,801,333,66,816,67,1,1086,90,0,0,0,4,1990,90035024,468,38,0,0,4,1,0
49,4,2,36017,726,236,60,742,61,0,1016,84,0,0,1,3,1990,90035024,490,40,0,0,4,0,1
39,1,2,36240,853,235,71,860,71,0,1086,90,0,0,0,2,1990,90035024,618,51,0,0,4,0,1
37,1,2,35356,882,252,73,1017,84,0,1086,90,0,0,0,1,1990,90035024,630,52,0,0,4,0,1
49,3,2,39060,679,183,56,700,58,0,814,67,1,1,0,3,1990,90035024,496,41,1,0,4,0,0
59,1,2,32144,630,259,52,641,53,1,1086,90,0,0,0,6,1990,90035032,371,30,0,0,4,0,1
36,2,2,30151,875,226,72,881,73,1,926,77,1,1,0,3,1990,90035032,649,54,0,0,4,0,1
28,1,2,29701,1054,304,87,,,,1086,90,0,0,0,0,1990,90035032,750,62,0,0,4,0,1
42,1,2,30275,896,315,74,798,66,1,1086,90,0,0,0,2,1990,90035032,581,48,0,0,4,1,0
61,5,2,27523,621,272,51,636,52,0,885,73,1,1,0,4,1990,90035032,349,29,0,0,4,0,0
47,1,2,26945,742,229,61,749,62,0,957,79,1,1,0,1,1990,90035032,513,42,0,0,4,0,1
53,1,2,30966,804,362,66,671,55,0,1086,90,0,0,0,5,1990,90035032,442,36,0,0,4,0,1
34,2,2,35763,943,274,78,963,80,1,1086,90,0,0,0,2,1990,90035040,669,55,0,1,4,1,0
30,1,2,28062,966,245,80,973,81,0,1086,90,0,0,0,4,1990,90035040,721,60,0,0,4,0,1
40,1,2,29323,815,216,67,820,68,1,976,81,1,1,0,2,1990,90035040,599,49,0,0,4,0,1
